time,sat,sys,freq,az,el,snr,resp,resc,slip,vsat,lock,outc,rejc,quality_score,decision,reason,var_factor
2005/04/02 00:00:30.000,G19,GPS,1,86.7,31.6,0.0,0.3361,-0.0002,0,1,2,0,0,75,downweight,large_phase_residual,1.75281
2005/04/02 00:00:30.000,G19,GPS,2,86.7,31.6,0.0,-0.1439,-0.0020,0,1,2,0,0,75,downweight,large_phase_residual,1.73665
2005/04/02 00:00:30.000,G20,GPS,1,161.1,45.6,0.0,-0.3165,0.0005,0,1,2,0,0,75,downweight,large_phase_residual,2.45638
2005/04/02 00:00:30.000,G20,GPS,2,161.1,45.6,0.0,-0.1065,-0.0003,0,1,2,0,0,75,downweight,large_phase_residual,2.44731
2005/04/02 00:00:30.000,G24,GPS,1,245.8,35.0,0.0,0.0275,0.0003,0,1,2,0,0,100,use,nominal,1
2005/04/02 00:00:30.000,G24,GPS,2,245.8,35.0,0.0,-0.5115,-0.0032,0,1,2,0,0,75,downweight,large_phase_residual,1.05028
2005/04/02 00:00:30.000,G28,GPS,1,306.5,47.4,0.0,-0.1479,0.0005,0,1,2,0,0,100,use,nominal,1
2005/04/02 00:00:30.000,G28,GPS,2,306.5,47.4,0.0,0.2671,-0.0009,0,1,2,0,0,100,use,nominal,1
2005/04/02 00:01:00.000,G07,GPS,1,298.4,16.5,0.0,-0.3007,-0.0042,0,1,3,0,0,100,use,nominal,1
2005/04/02 00:01:00.000,G07,GPS,2,298.4,16.5,0.0,-0.6807,0.0046,0,1,3,0,0,75,downweight,large_code_residual,1.74401
2005/04/02 00:01:00.000,G08,GPS,1,242.5,19.8,0.0,0.4605,0.0031,0,1,3,0,0,100,use,nominal,1
2005/04/02 00:01:00.000,G08,GPS,2,242.5,19.8,0.0,0.3055,0.0041,0,1,3,0,0,100,use,nominal,1
2005/04/02 00:01:00.000,G11,GPS,1,23.7,69.1,0.0,0.0000,0.0000,0,1,3,0,0,100,use,nominal,1
2005/04/02 00:01:00.000,G11,GPS,2,23.7,69.1,0.0,0.0000,0.0000,0,1,3,0,0,75,downweight,large_code_residual,10.2843
2005/04/02 00:01:00.000,G19,GPS,1,86.9,31.5,0.0,-0.3267,-0.0015,0,1,3,0,0,100,use,nominal,1
2005/04/02 00:01:00.000,G19,GPS,2,86.9,31.5,0.0,-0.1587,-0.0000,0,1,3,0,0,100,use,nominal,1
2005/04/02 00:01:00.000,G20,GPS,1,160.9,45.9,0.0,0.0497,-0.0005,0,1,3,0,0,100,use,nominal,1
2005/04/02 00:01:00.000,G20,GPS,2,160.9,45.9,0.0,-0.3073,-0.0003,0,1,3,0,0,100,use,nominal,1
2005/04/02 00:01:00.000,G24,GPS,1,246.0,35.2,0.0,-0.2665,-0.0014,0,1,3,0,0,100,use,nominal,1
2005/04/02 00:01:00.000,G24,GPS,2,246.0,35.2,0.0,-0.9145,-0.0023,0,1,3,0,0,75,downweight,large_code_residual,10.2843
2005/04/02 00:01:00.000,G28,GPS,1,306.4,47.6,0.0,-0.5413,0.0005,0,1,3,0,0,100,use,nominal,1
2005/04/02 00:01:00.000,G28,GPS,2,306.4,47.6,0.0,0.3157,-0.0021,0,1,3,0,0,100,use,nominal,1
2005/04/02 00:01:30.000,G07,GPS,1,298.5,16.6,0.0,-0.0256,-0.0017,0,1,4,0,0,100,use,nominal,1
2005/04/02 00:01:30.000,G07,GPS,2,298.5,16.6,0.0,-0.6246,0.0008,0,1,4,0,0,100,use,nominal,1
2005/04/02 00:01:30.000,G08,GPS,1,242.3,19.7,0.0,-0.1555,0.0017,0,1,4,0,0,100,use,nominal,1
2005/04/02 00:01:30.000,G08,GPS,2,242.3,19.7,0.0,0.4735,0.0042,0,1,4,0,0,75,downweight,large_phase_residual,2.77101
2005/04/02 00:01:30.000,G11,GPS,1,24.1,68.9,0.0,0.0000,0.0000,0,1,4,0,0,75,downweight,large_phase_residual,4.0384
2005/04/02 00:01:30.000,G11,GPS,2,24.1,68.9,0.0,0.0000,0.0000,0,1,4,0,0,75,downweight,large_phase_residual,4.09465
2005/04/02 00:01:30.000,G19,GPS,1,87.1,31.3,0.0,-0.3020,-0.0002,0,1,4,0,0,75,downweight,large_phase_residual,4.0384
2005/04/02 00:01:30.000,G19,GPS,2,87.1,31.3,0.0,-0.0140,0.0040,0,1,4,0,0,75,downweight,large_phase_residual,4.09465
2005/04/02 00:01:30.000,G20,GPS,1,160.8,46.1,0.0,0.3105,0.0011,0,1,4,0,0,100,use,nominal,1
2005/04/02 00:01:30.000,G20,GPS,2,160.8,46.1,0.0,0.0075,-0.0008,0,1,4,0,0,100,use,nominal,1
2005/04/02 00:01:30.000,G24,GPS,1,246.2,35.3,0.0,-0.1857,-0.0007,0,1,4,0,0,100,use,nominal,1
2005/04/02 00:01:30.000,G24,GPS,2,246.2,35.3,0.0,-0.7757,0.0004,0,1,4,0,0,75,downweight,large_code_residual,1.37208
2005/04/02 00:01:30.000,G28,GPS,1,306.2,47.8,0.0,-0.0113,-0.0002,0,1,4,0,0,100,use,nominal,1
2005/04/02 00:01:30.000,G28,GPS,2,306.2,47.8,0.0,-0.1943,0.0019,0,1,4,0,0,100,use,nominal,1
2005/04/02 00:02:00.000,G07,GPS,1,298.6,16.8,0.0,0.2956,0.0028,0,1,5,0,0,100,use,nominal,1
2005/04/02 00:02:00.000,G07,GPS,2,298.6,16.8,0.0,0.5266,-0.0059,0,1,5,0,0,75,downweight,large_phase_residual,147.035
2005/04/02 00:02:00.000,G08,GPS,1,242.1,19.5,0.0,1.3510,0.0030,0,1,5,0,0,75,downweight,large_phase_residual,42.383
2005/04/02 00:02:00.000,G08,GPS,2,242.1,19.5,0.0,-0.5150,0.0016,0,1,5,0,0,100,use,nominal,1
2005/04/02 00:02:00.000,G11,GPS,1,24.4,68.7,0.0,0.0000,0.0000,0,1,5,0,0,75,downweight,large_phase_residual,42.383
2005/04/02 00:02:00.000,G11,GPS,2,24.4,68.7,0.0,0.0000,0.0000,0,1,5,0,0,75,downweight,large_phase_residual,147.035
2005/04/02 00:02:00.000,G19,GPS,1,87.3,31.2,0.0,0.4627,-0.0007,0,1,5,0,0,75,downweight,large_phase_residual,1.05786
2005/04/02 00:02:00.000,G19,GPS,2,87.3,31.2,0.0,0.2467,0.0014,0,1,5,0,0,75,downweight,large_phase_residual,1.06543
2005/04/02 00:02:00.000,G20,GPS,1,160.7,46.3,0.0,0.5863,0.0004,0,1,5,0,0,100,use,nominal,1
2005/04/02 00:02:00.000,G20,GPS,2,160.7,46.3,0.0,0.1343,-0.0017,0,1,5,0,0,100,use,nominal,1
2005/04/02 00:02:00.000,G24,GPS,1,246.4,35.5,0.0,0.3005,-0.0004,0,1,5,0,0,100,use,nominal,1
2005/04/02 00:02:00.000,G24,GPS,2,246.4,35.5,0.0,0.2635,0.0003,0,1,5,0,0,100,use,nominal,1
2005/04/02 00:02:00.000,G28,GPS,1,306.0,47.9,0.0,0.5084,0.0004,0,1,5,0,0,100,use,nominal,1
2005/04/02 00:02:00.000,G28,GPS,2,306.0,47.9,0.0,-0.2856,-0.0005,0,1,5,0,0,100,use,nominal,1
